三重県,四日市市立中部西小学校体育館,四日市市,北町２-２３
三重県,四日市市立中部西小学校グランド,四日市市,北町２-２３
三重県,四日市市立浜田小学校校舎,四日市市,北浜田町１３-６
三重県,四日市市立浜田小学校体育館,四日市市,北浜田町１３-６
三重県,四日市市立浜田小学校グランド,四日市市,北浜田町１３-６
三重県,四日市市立橋北小学校校舎,四日市市,川原町２５-２２
三重県,四日市市立橋北小学校体育館,四日市市,川原町２５-２２
三重県,四日市市立橋北小学校グランド,四日市市,川原町２５-２２
三重県,橋北交流会館,四日市市,東新町２６-３２
三重県,橋北交流会館体育館,四日市市,東新町２６-３２
三重県,橋北交流会館グランド,四日市市,東新町２６-３２
三重県,四日市市立塩浜小学校校舎,四日市市,塩浜町１-２
三重県,四日市市立塩浜小学校体育館,四日市市,塩浜町１-２
三重県,四日市市立塩浜小学校グランド,四日市市,塩浜町１-２
三重県,三浜文化会館,四日市市,海山道町一丁目１５３２番１
三重県,三浜文化会館体育館,四日市市,海山道町一丁目１５３２番１
三重県,三浜文化会館グランド,四日市市,海山道町一丁目１５３２番１
三重県,四日市市立羽津小学校校舎,四日市市,大宮町１６-３５
三重県,四日市市立羽津小学校体育館,四日市市,大宮町１６-３５
三重県,四日市市立羽津小学校グランド,四日市市,大宮町１６-３５
三重県,四日市市立海蔵小学校校舎,四日市市,大字東阿倉川５７８番地１
三重県,四日市市立海蔵小学校体育館,四日市市,大字東阿倉川５７８番地１
三重県,四日市市立海蔵小学校グランド,四日市市,大字東阿倉川５７８番地１
三重県,四日市市立富洲原小学校校舎,四日市市,富州原町３１-１４
三重県,四日市市立富洲原小学校体育館,四日市市,富州原町３１-１４
三重県,四日市市立富洲原小学校グランド,四日市市,富州原町３１-１４
三重県,四日市市立富田小学校校舎,四日市市,富田一丁目２４-４９
三重県,四日市市立富田小学校体育館,四日市市,富田一丁目２４-４９
三重県,四日市市立富田小学校グランド,四日市市,富田一丁目２４-４９
三重県,四日市市立日永小学校校舎,四日市市,日永四丁目５-１３
三重県,四日市市立日永小学校体育館,四日市市,日永四丁目５-１３
三重県,四日市市立日永小学校グランド,四日市市,日永四丁目５-１３
三重県,四日市市立四郷小学校校舎,四日市市,西日野町３２０７番地１
三重県,四日市市立四郷小学校体育館,四日市市,西日野町３２０７番地１
三重県,四日市市立四郷小学校グランド,四日市市,西日野町３２０７番地１
三重県,四日市市立高花平小学校校舎,四日市市,高花平二丁目１
三重県,四日市市立高花平小学校体育館,四日市市,高花平二丁目１
三重県,四日市市立高花平小学校グランド,四日市市,高花平二丁目１
三重県,四日市市立常磐小学校校舎,四日市市,城西町９-１４
三重県,四日市市立常磐小学校体育館,四日市市,城西町９-１４
三重県,四日市市立常磐小学校グランド,四日市市,城西町９-１４
三重県,四日市市立内部小学校校舎,四日市市,采女町８８８番地１
三重県,四日市市立内部小学校体育館,四日市市,采女町８８８番地１
三重県,四日市市立内部小学校グランド,四日市市,采女町８８８番地１
三重県,四日市市立小山田小学校校舎,四日市市,山田町１３７３番地１
三重県,四日市市立小山田小学校体育館,四日市市,山田町１３７３番地１
三重県,四日市市立小山田小学校グランド,四日市市,山田町１３７３番地１
三重県,四日市市立河原田小学校校舎,四日市市,河原田町７０
三重県,四日市市立河原田小学校体育館,四日市市,河原田町７０
三重県,四日市市立河原田小学校グランド,四日市市,河原田町７０
三重県,四日市市立川島小学校校舎,四日市市,川島町２０４６
三重県,四日市市立川島小学校体育館,四日市市,川島町２０４６
三重県,四日市市立川島小学校グランド,四日市市,川島町２０４６
三重県,四日市市立神前小学校校舎,四日市市,曽井町４９３番地１
三重県,四日市市立神前小学校体育館,四日市市,曽井町４９３番地１
三重県,四日市市立神前小学校グランド,四日市市,曽井町４９３番地１
三重県,四日市市立桜小学校校舎,四日市市,桜町１２５７
三重県,四日市市立桜小学校体育館,四日市市,桜町１２５７
三重県,四日市市立桜小学校グランド,四日市市,桜町１２５７
三重県,四日市市立県小学校校舎,四日市市,赤水町１００２
三重県,四日市市立県小学校体育館,四日市市,赤水町１００２
三重県,四日市市立県小学校グランド,四日市市,赤水町１００２
三重県,四日市市立三重小学校校舎,四日市市,東坂部町２２２番地２
三重県,四日市市立三重小学校体育館,四日市市,東坂部町２２２番地２
三重県,四日市市立三重小学校グランド,四日市市,東坂部町２２２番地２
三重県,四日市市立大矢知興譲小学校校舎,四日市市,大矢知町１２１２
